yr,mo,da,se,obs,strat,tran,seg,dir,wind,wspd,sky,wavfile,lat,long,ctime,lag,sppn,grp,unit,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6125,-166.148,46393.2,1,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6125,-166.148,46393.2,1,WFGO,8,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6125,-166.148,46393.2,1,WFGO,9,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6124,-166.141,46400.6,0.27,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.613,-166.1156,46430.4,0.02,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.613,-166.1156,46430.4,0.02,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.613,-166.1156,46430.4,0.02,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.613,-166.1156,46430.4,0.02,WFGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6128,-166.1037,46445.3,1.06,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6128,-166.1037,46445.3,1.06,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6128,-166.1037,46445.3,1.06,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6128,-166.102,46449.9,3.36,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6129,-166.0814,46471.9,1.04,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6129,-166.0814,46471.9,1.04,WFGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6133,-166.0729,46480.6,0.52,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6133,-166.0729,46480.6,0.52,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6132,-166.0538,46502.3,0.16,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6134,-166.0162,46546.8,0.7,CAGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6134,-166.0162,46546.8,0.7,WFGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6133,-166.0092,46553.9,0.83,WFGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6132,-166.0074,46556.6,1.18,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6132,-166.0057,46558.7,0.96,WFGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6134,-165.9988,46566.8,1.04,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6134,-165.9988,46566.8,1.04,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6134,-165.9988,46566.8,1.04,WFGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6137,-165.9887,46577.8,0.4,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6141,-165.9795,46589,0.02,SACR,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.614,-165.9643,46608.6,2.26,WFGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6135,-165.9577,46614.6,0.18,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6135,-165.9577,46614.6,0.18,WFGO,4,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6149,-165.9283,46652.4,2.07,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6137,-165.9077,46676.9,1.15,WFGO,15,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8853,46705.4,0.7,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8814,46710.5,1.13,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8814,46710.5,1.13,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8814,46710.5,1.13,WFGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8685,46725.9,0.3,WFGO,5,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8652,46731,0.84,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8652,46731,0.84,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6146,-165.8652,46731,0.84,WFGO,16,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6145,-165.8595,46739.4,2.23,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6154,-165.7932,46820.6,1.21,EMGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6153,-165.7738,46842.8,0.34,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6154,-165.76,46860.1,0.25,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6154,-165.76,46860.1,0.25,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6154,-165.756,46865,0.47,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.616,-165.7414,46883.2,0.14,EMGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.616,-165.7414,46883.2,0.14,EMGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6163,-165.7358,46890.6,0.66,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6163,-165.7358,46890.6,0.66,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6163,-165.7358,46890.6,0.66,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6162,-165.7267,46902.4,1.99,EMGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6162,-165.7217,46906.4,0.23,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6161,-165.7184,46911.2,0.39,SACR,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.616,-165.7159,46913.6,0.51,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.616,-165.7142,46916,0.59,EMGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6159,-165.7134,46917.6,1.02,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,BLBR,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,BLBR,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6158,-165.7101,46922.1,0.86,EMGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,BLBR,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6156,-165.6965,46937.1,0.81,CAGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.616,-165.6875,46949.2,1.38,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.616,-165.6875,46949.2,1.38,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6162,-165.6833,46954.6,2.13,TUSW,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6657,46974,0.7,EMGO,3,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.664,46976.1,0.49,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.664,46976.1,0.49,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.664,46976.1,0.49,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.664,46976.1,0.49,WFGO,6,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6173,-165.6582,46983.4,0.88,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6173,-165.6582,46983.4,0.88,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6173,-165.6582,46983.4,0.88,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6172,-165.6513,46991.1,0.53,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6172,-165.6513,46991.1,0.53,CAGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6172,-165.6513,46991.1,0.53,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6172,-165.6513,46991.1,0.53,CAGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.647,46995.9,0.7,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.647,46995.9,0.7,CAGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.647,46995.9,0.7,CAGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6171,-165.647,46995.9,0.7,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6418,47003.2,1.04,SACR,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6418,47003.2,1.04,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6418,47003.2,1.04,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6418,47003.2,1.04,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6418,47003.2,1.04,CAGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,CAGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,CAGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6274,47019.2,0.81,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6173,47031.9,0.8,CAGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6169,-165.6156,47033.4,1.16,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6073,47043.6,0.97,CAGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.617,-165.6073,47043.6,0.97,EMGO,3,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6173,-165.5822,47074,0.06,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6173,-165.5822,47074,0.06,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6175,-165.5782,47079.5,1,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6175,-165.5782,47079.5,1,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6175,-165.5782,47079.5,1,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6175,-165.5782,47079.5,1,SACR,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6175,-165.5782,47079.5,1,WFGO,10,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6175,-165.5661,47094.4,0.82,SACR,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5629,47099.8,1.58,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5629,47099.8,1.58,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6172,-165.554,47109.7,1.03,EMGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6172,-165.554,47109.7,1.03,EMGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6173,-165.5499,47114.4,1.13,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5407,47126.1,0.09,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5407,47126.1,0.09,WFGO,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5407,47126.1,0.09,WFGO,1,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5407,47126.1,0.09,WFGO,2,pair,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5407,47126.1,0.09,EMGO,6,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6174,-165.5407,47126.1,0.09,WFGO,9,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6183,-165.5046,47171.4,0.24,SACR,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6182,-165.441,47251,1.09,MOOSE,2,open,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6189,-165.4225,47273.9,0.8,TUSW,1,single,
2017,5,29,lf,hmw,na,78,na,89,60,7_kts,clr,YKG17076,61.6193,-165.3329,47387.5,2.06,ENDT,78,open,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6029,-165.6382,47777.6,0.93,BEGT,77,open,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6027,-165.6527,47792.1,0.39,CAGO,1,single,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6026,-165.6999,47844.1,0.36,WFGO,1,pair,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6026,-165.6999,47844.1,0.36,WFGO,1,single,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6027,-165.7025,47847.7,1.55,EMGO,1,pair,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6026,-165.7085,47856.9,2.67,EMGO,1,single,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.602,-165.7552,47910.7,2.09,EMGO,7,open,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6019,-165.7762,47934.6,0.62,WFGO,3,open,
2017,5,29,lf,hmw,na,77,na,269,60,7_kts,clr,YKG17077,61.6019,-165.7885,47949.5,0.44,ENDT,77,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5302,-165.818,48155.9,0.78,BEGT,74,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5299,-165.8137,48160.1,0.33,EMGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5299,-165.8119,48162.5,0.45,EMGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5299,-165.8119,48162.5,0.45,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.8067,48168.3,0.33,BLBR,8,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.8041,48170.8,0.58,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.8041,48170.8,0.58,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.8041,48170.8,0.58,BLBR,10,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7998,48176.1,0.16,CAGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7998,48176.1,0.16,CAGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,EMGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,CAGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,EMGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,BLBR,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,4,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,5,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,6,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,6,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5298,-165.7939,48183.8,0.91,WFGO,10,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7751,48206.9,0.86,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,EMGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,WFGO,3,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,WFGO,3,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,WFGO,4,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,EMGO,4,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5294,-165.7743,48209.5,2.3,WFGO,8,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7651,48218.2,0.61,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7626,48221.1,0.02,SACR,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7626,48221.1,0.02,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7626,48221.1,0.02,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7626,48221.1,0.02,CAGO,2,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7626,48221.1,0.02,WFGO,3,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5295,-165.7626,48221.1,0.02,WFGO,4,open,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5297,-165.7535,48231.6,0.14,EMGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7502,48236.4,0.28,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7502,48236.4,0.28,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7502,48236.4,0.28,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7502,48236.4,0.28,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7502,48236.4,0.28,TUSW,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.53,-165.7502,48236.4,0.28,WFGO,3,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5305,-165.7404,48249,1.37,WFGO,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5305,-165.7354,48253.7,0.23,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5305,-165.7354,48253.7,0.23,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5305,-165.7329,48257,0.12,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5305,-165.732,48259.1,1,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5305,-165.7287,48262.5,0.93,WFGO,3,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5303,-165.7213,48271.1,0.32,SACR,1,single,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5303,-165.7213,48271.1,0.32,WFGO,1,pair,
2017,5,29,lf,hmw,na,74,na,90,60,7_kts,clr,YKG17077,61.5303,-165.7213,48271.1,0.32,ENDT,74,open,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5495,48487.9,0.62,BEGT,75,open,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5369,48501.6,0.42,CAGO,1,single,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5369,48501.6,0.42,WFGO,4,pair,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5333,48505,0.4,TUNE,1,single,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5333,48505,0.4,TUSW,1,single,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5161,48524.6,0.25,EMGO,2,pair,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5152,48526.4,0.88,EMGO,1,pair,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5152,48526.4,0.88,EMGO,1,pair,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5152,48526.4,0.88,EMGO,1,single,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5152,48526.4,0.88,WFGO,1,pair,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5324,-165.5152,48526.4,0.88,WFGO,1,pair,
2017,5,29,lf,hmw,na,75,na,90,60,7_kts,clr,YKG17078,61.5323,-165.4846,48563.5,0.99,TUSW,1,single,
